제목,가사,가수,발매일,좋아요수,장르
떠날 수 없는 당신(MR),"나를 너무 모르시는 모르시는 당신이여
짙은 안개 때문입니까 무심한 탓입니까
사랑에 눈먼 당신이기에
이 가슴 멍들기전에
모두다 잊고 모두다 잊고
어디론가 떠나고 싶지만
미련이 많아 미련이 많아
떠날 수 없는 당신
나를 너무 모르시는 모르시는 당신이여
흐린 달 빛 때문입니까 무심한 탓입니까
사랑에 귀먼 당신이기에
이가슴 멍들기전에
모두다 잊고 모두다 잊고
어디론가 떠나고 싶지만
너무 정들어 너무 정들어
떠날 수 없는 당신
너무 정들어 너무 정들어
떠날 수 없는 당신",박지현,2023.01.27,169,성인가요/트로트
송인(MR),"바람에 날리는 저 꽃잎보며
동그리미 그려보다가
오늘 밤 꿈 속에 나를 찾을까
시린 가슴만 애태우죠
바람아 바람아 닿을 수 없는
그 길 따라가다
고달픈 걸음에
눈물 고이면
몰래 나 대신 훔쳐다오
바람아 바람아 닿을 수 없는
그 길 따라가다
고달픈 걸음에 눈물 고이면
몰래 나 대신 훔쳐다오
이 마음 전해다오",진욱,2023.02.17,7,성인가요/트로트
당신의 의미,"당신
사랑하는 내 당신 둘도 없는
내 당신
당신 없는 이 세상은
아무런 의미가 없어요
가지 마세요 가지 마세요
나를 두고 가지 마세요
당신 위하여 입은 앞치마에
눈물이 젖게 하지 마세요
당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 내 인생은 아무런
의미가 없어요
당신 사랑하는 내 당신 둘도
없는 내 당신
당신 없는 이 세상은 아무런
의미가 없어요
가지 마세요 가지 마세요
나를 두고 가지 마세요
당신 위하여 입은 앞치마에
눈물이 젖게 하지 마세요
당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 내 인생은
아무런 의미가 없어요
아무런 의미가 없어요
아무런 의미가 없어요",이자연,2001.12.01,761,성인가요/트로트
세월아,"가려거든
먼저 가거라
쉬엄쉬엄 쉬었다 가게
세월아 가지 말어라
가려거든 혼자서 가지
애꿎은 이 내 몸은 어이하라구
세월아 야속도 하구나
찬바람도 비바람도
견뎌온 내 청춘아
그 누가 알아주나
그 누가 알아주나
속절없이 살아온 세월
가려거든 먼저 가거라
쉬엄쉬엄 쉬었다 가게
찬바람도 비바람도
견뎌온 내 청춘아
그 누가 알아주나
그 누가 알아주나
속절없이 살아온 세월
가려거든 먼저 가거라
쉬엄쉬엄 쉬었다 가게
쉬엄쉬엄 쉬었다 가게",진달래,2021.01.22,208,성인가요/트로트
놀아나보세,"인생은 인생은
사는 것이 아니라
죽을 힘 다해 살아내는 것
나도 예전엔 아가씨였다
아주 예쁜 아가씨였다
그런데 세월이 잡아주질 않았다
얄밉게 나를 버렸다
세월엔 장사없단 그말이 맞더라
나를 보니 딱 맞더라
인생은 인생은 사는것이 아니라
죽을 힘 다해 살아내는 것
그래서 내 인생 쉬지도 못하였구나
지금이라도 놀아나보세
나도 예전엔 사나이였다
아주 멋진 사나이였다
그런데 세월이 잡아주질 않았다
얄밉게 나를 버렸다
세월엔 장사없단 그말이 맞더라
나를 보니 딱 맞더라
인생은 인생은 사는것이 아니라
죽을 힘 다해 살아내는 것
그래서 내 인생 쉬지도 못하였구나
지금이라도 놀아나보세
지금이라도 놀아나보세",별사랑,2022.05.31,275,성인가요/트로트
벚꽃길 2017,"남인가 내가 남인 가요
나 없인 안되면서
없을 때 찾지 말고
있을 때나 잘해주지
남자들은 모른다
여자의 속마음을
허전해 옷을 사 입고
사랑이 고파 배고픈 거야
철이 없는 당신
무정한 당신
당신이 얄미워요
때로는 나도
때로는 나도
여자이니까
벚꽃이 날리는
하얗게 날리는
그 좋은 계절엔
살림의 여왕 보다는
애인이고 싶어요
벚꽃 길 걸으면
그 길을 걸으면
향기에 취해서
왠지 울컥해 지는 걸
남자들은 모른다
조금만 날 웃겨주면
아주 많이 웃을 텐데
못한다 화내지 말고
괜찮다고 말해주지
남자들은 모른다
여자의 속마음을
허전해 옷을 사 입고
사랑이 고파 배고픈 거야
철이 없는 당신
무정한 당신
당신이 얄미워요
때로는 나도
때로는 나도
여자이니까
벚꽃이 날리는
하얗게 날리는
그 좋은 계절엔
살림의 여왕 보다는
애인이고 싶어요
벚꽃 길 걸으면
그 길을 걸으면
향기에 취해서
왠지 울컥해 지는 걸
남자들은 모른다
왠지 울컥해 지는 걸
남자들은 모른다",장윤정,2017.03.02,"2,222",성인가요/트로트
꽃길인생,"수많은 만남들 속에
수많은 인연을 맺고
모래알속에 진주같은
너하나를 얻었다
내편이 되어준 너를
부족한 내가 사랑해도 되겠니
돌고 돌아 온 세월
꿈같은 세월
꿈이라 하기엔 고단했지만
너하나를 만나서 너를 얻어서
내 인생 꽂길이라오
단비를 기다리듯이
누군가 그리워하는
그마음들이 하늘에 닿아
너하나를 보냈다
내편이 되어준 너를
부족한 내가 사랑해도 되겠니
돌고 돌아 온 세월
꿈같은 세월
꿈이라 하기엔 고단했지만
너하나를 만나서 너를 얻어서
내 인생 꽂길이라오
돌아 돌아 온 세월
꿈같은 세월
꿈이라 하기엔 고단했지만
너하나를 만나서 너를 얻어서
내 인생 꽃길이라오
내 인생 꽃길이라오",박성현,2019.06.03,353,성인가요/트로트
정든 님,"이제 와서 어쩌라고
이제 와서 어쩌라고
나를 두고 떠나시나요
다시 한번 생각해봐요
그날 밤은 잊을 수 없어
사랑한다 사랑한다고
그 말은 왜 했나요
떠난다면 떠나신다면
내 가슴은 내 가슴은
멍든 채로 살아갈 겁니다
그렇게도 믿었는데
그렇게도 믿었는데
정을 두고 떠나시나요
다시 한번 말을 해줘요
그 말만은 진실이라고
사랑한다 사랑한다고
그 말은 왜 했나요
가신다면 가시겠다면
내 마음은 내 마음은
멍든 채로 살아갈 겁니다",김연자,2019.10.27,505,성인가요/트로트
오늘 밤에,"오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
둘이서 하는 불장난
이 밤이 무서워 난 네가 없으면
내 곁에 좀 더 머물러요
리듬 속 너와 내가 춤을 출 때면
그 순간이 행복할거야
Baby 너랑 나랑 우리 둘이
영원하도록
사랑의 맹세를 난 약속할거야
오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
뚜뚜 뚜루 뚜뚜 뚜두르
꿈이라면 깨지 않게 해줘
떠나가지마 가지마 가지마 가지마
오늘 밤에 아무도 모르게
둘이서 하는 불장난
뚜뚜 뚜루 뚜뚜 뚜두르",노지훈,2020.01.17,"1,310",성인가요/트로트
한방에 훅,"청춘이 무어냐고 물으신다면
한방에 훅 가는 게 청춘이더라
사랑이 무어냐고 물으신다면
한방에 훅 가는 게 사랑이더라
청춘 청춘
언제나 내 곁에 머물지 않아
사랑 사랑
있을 때 잘해라
청춘도 사랑도
한방에 훅 간다
한방에 훅 간다
돈이 무어냐고 물으신다면
한방에 훅 가는 게 돈 이더라
명예가 무어냐고 물으신다면
한방에 훅 가는 게 명예더라
돈돈 돈돈
언제나 내 곁에 머물지 않아
명예 명예 잘 나갈 때 잘해라
돈도 명예도 한방에 훅 간다
청춘 청춘
언제나 내 곁에 머물지 않아
사랑 사랑
있을 때 잘해라
청춘도 사랑도
한방에 훅 간다
훅 훅 훅 훅 훅 훅 훅
한방에 훅 간다
한방에 훅 간다
훅 간다",별사랑,2021.01.15,545,성인가요/트로트
사나이 눈물,"흘러가는 뜬구름은 바람에 가고
허무한 내 청춘은 세월에 가네
취한 김에 부르는 노래
끝도 없는 인생의 노래
아 뜨거운 눈물 사나이 눈물
웃음이야 주고 받을 친구는 많지만
눈물로 마주 앉을 사람은 없더라
취한 김에 부르는 노래
박자 없는 인생의 노래
아 뜨거운 눈물 사나이 눈물
돌아보면 그다지도 먼 길도 아닌데
저 만큼 지는 노을 날 보고 웃네
취한 김에 껄껄 웃지만
웃는 눈에 맺힌 눈물은
아 뜨거운 눈물 사나이 눈물",이찬원,2021.07.20,"4,658",성인가요/트로트
왜 돌아보오,"갈래면 가지 왜 돌아보오
갈래면 가지 왜 돌아보오
떠나갈 당신을 붙잡을 줄 알고
갈래면 가지 왜 돌아보오
찢어지는 아픔을 느껴야 하나요
마음속에 눈물을 보아야 하나요
사랑한다 말을 마오
유행가 가산 줄 아오
갈래면 가지 왜 돌아봅니까
지나간 일들을 잊으라니요
지나간 일들을 잊으라니요
사랑이 무슨 장난인가요
갈래면 가지 왜 돌아보오
찢어지는 아픔을 느껴야 하나요
마음속에 눈물을 보아야 하나요
사랑한다 말을 마오
유행가 가산 줄 아오
갈래면 가지 왜 돌아봅니까",김태연,2021.09.11,341,성인가요/트로트
희나리 (MR),"사랑함에 세심했던 나의 마음이
그렇게도 그대에겐 구속이었소
믿지 못해 그런 것이 아니었는데
어쩌다가 헤어지는 이유가 됐소
내게 무슨 마음의 병 있는 것처럼
느낄 만큼 알 수 없는 사람이 되어
그대 외려 나를 점점 믿지 못하고
왠지 나를 그런 쪽에 가깝게 했소
나의 잘못이라면 그대를 위한
내 마음의 전부를 준 것뿐인데
죄인처럼 그대 곁에 가지 못하고
남이 아닌 남이 되어 버린 지금에
기다릴 수밖에 없는 나의 마음은
퇴색하기 싫어하는 희나리 같소
내게 무슨 마음의 병 있는 것처럼
느낄 만큼 알 수 없는 사람이 되어
그대 외려 나를 점점 믿지 못하고
왠지 나를 그런 쪽에 가깝게 했소
나의 잘못이라면 그대를 위한
내 마음의 전부를 준 것뿐인데
죄인처럼 그대 곁에 가지 못하고
남이 아닌 남이 되어 버린 지금에
기다릴 수밖에 없는 나의 마음은
퇴색하기 싫어하는 희나리 같소
퇴색하기 싫어하는 희나리 같소",임영웅,2021.09.21,"7,015",성인가요/트로트
너뿐이야,"나와 웃는 모습이 닮아서
그냥 내 마음속에 두려 했던
지난 시간의 모든 기억이
모두 다 부서진 그날에
힘겨워도 아파와도
내 사랑은 너 하나뿐이야
미치도록 보고 싶어
불러 봐도 아무 대답도 없는
사랑아 내 사랑아
내 사랑은 오직 너 하나뿐인걸 왜 몰라
하루가 지나고 일 년이 지나고
십 년이 지나도
내 가슴속에 숨 쉬는 건 너뿐이야
나와 웃는 모습이 닮아서
그냥 내 마음속에 두려 했던
지난 시간의 모든 기억이
모두 다 부서진 그날에
힘겨워도 아파와도
내 사랑은 너 하나뿐이야
미치도록 보고 싶어
불러 봐도 아무 대답도 없는
사랑아 내 사랑아
내 사랑은 오직 너 하나뿐인걸 왜 몰라
하루가 지나고 일 년이 지나고
십 년이 지나도
내 가슴속에 숨 쉬는 건
사랑아 내 사랑아
내 사랑은 오직 너 하나뿐인걸 왜 몰라
시간이 흐르고 세월이 흘러서
눈 감는 그날에
널 만난다면 말할 거야 사랑해",후니용이,2023.01.16,35,성인가요/트로트
당신꽃,"꽃이 필땐정말 몰랐었네
꽃이 지고서야 알았네
어여쁘고 소중해서
아름다운 꽃이란걸
당신이란 이름의 꽃
아주 멀리서 바람이 불어
가슴이 시리다
가는 곳마다 당신이 아른거려
눈을 감으면 더욱
또렷 해지는 당신
꽃처럼 웃는 당신의 얼굴
시간이 좀처럼 가질 않아
그리움을 잊으려 난 노래하네
꽃이 필땐정말 몰랐었네
꽃이 지고서야 알았네
어여쁘고 소중해서
아름다운 꽃이란걸
당신이란 이름의 꽃
아주 멀리서 바람이 불어
가슴이 시리다
가는 곳마다 당신이 아른거려
눈을 감으면 더욱
또렷 해지는 당신
꽃처럼 웃는 당신의 얼굴
시간이 좀처럼 가질 않아
그리움을 잊으려 난 노래하네",오승근,2019.01.30,402,성인가요/트로트
사랑합니다,"난 행복 합니다 내 소중한 사랑
그대가 있어 세상이 더 아름답죠
난 행복 합니다 그대를 만난 건
이 세상이 나에게 준 선물인거죠
나의 사랑 당신을 사랑합니다
세상이 우릴 갈라놓을지라도
나의 사랑 당신을 사랑합니다
내 삶이 끝날지라도
난 행복 합니다 내 소중한 사랑
그대가 있어 세상이 더 아름답죠
난 행복합니다 그대를 만난 건
이 세상이 나에게 준 선물인거죠
나의 사랑 당신을 사랑합니다
세상이 우릴 갈라놓을지라도
나의 사랑 당신을 사랑합니다
내 삶이 끝날지라도
기억해요 당신만을
나 사랑 할께요
나 언제까지나
나의 사랑 당신을 사랑합니다
세상이 우릴 갈라놓을지라도
나의 사랑 당신을 사랑합니다
내 삶이 끝날지라도
영원히 당신을 사랑합니다",임영웅,2020.08.05,"16,610",성인가요/트로트
빙점,"이 몸이 떠나거든
아주 가거든
쌓이고 쌓인 미움
버려 주세요
못 다 핀 꽃망울이
아쉬움 두고
서럽게 져야 하는
작은 빙점
눈물도 얼어 붙는
차가운 빙점

마지막 가는 길을
서러워 않고
뭐든지 나 혼자서
지고 갑니다
소중한 첫사랑의
애련한 꿈을
모질게 꺾어버린
차거운 빙점
보람을 삼켜버린
차거운 빙점",이미자,2009.08.03,296,성인가요/트로트
사랑밖엔 난 몰라 (Original Ver.),"그대 내 곁에선 순간

그 눈빛이 너무 좋아

어제는 울었지만

오늘은 당신 땜에

내일은 행복할꺼야

얼굴도 아니 멋도 아니 아니

부드러운 사랑만이 필요했어요

지나간 세월 모두 잊어버리네

당신 없인 아무것도 이젠

할 수 없어

사랑밖엔 난 몰라

무심히 버려진 날 위해

울어 주던 단 한사람

커다란 어깨 위에

기대고 싶은 꿈을

당신은 깨지 말아요

이 날을 언제나 기다려 왔어요

서러운 세월만큼 안아 주세요

그리운 바람처럼 사라질까봐

사랑하다 헤어지면

다시보고 싶고

당신이 너무 좋아",심수봉,2009.08.13,"1,697",성인가요/트로트
옛날 애인,"지나가다가 내 생각나면
날 찾아오라고 하던
당신의 그 말이 생각이 난다
내 가슴을 자꾸 때린다
들려오는 소문은
아직도 혼자라는데
남겨진 추억으로
살고 있다는데
내 곁에 누가 있기에
못 찾아가요
미안해요 당신 정말
행복해야 해요
오다가다가 내 생각나면
날 찾아오라고 하던
당신의 그 말이 생각이 난다
내 가슴을 자꾸 때린다
들려오는 소문은
아직도 혼자라는데
남겨진 추억으로
살고 있다는데
이제는 나를 잊어요
잊어야 해요
그래 줘요 당신 정말
그래야만 해요",전부성,2015.11.23,691,성인가요/트로트
