제목,가사,가수,발매일,좋아요수,장르
애원,"달빛이 유난히도
밝던 그 어느 날
그 애와 나는 서로를
알 수 있었지
바람이 거세게
불던 그 어느 날
그 애와 나는 영원을
맹세했었지
하지만 그 애는
떠나 버렸고
남겨진 내 모습은
너무나도 처량한데
알 수 없어요 정말
내가 왜 우는건지
그 애가 왜 나를
잊어야만 하는지

하지만 그 애는
떠나 버렸고
남겨진 내 모습은
너무나도 처량한데
알 수 없어요 정말
내가 왜 우는건지
그 애가 왜 나를
잊어야만 하는지",전영록,1981,143,"발라드, 성인가요/트로트"
소양강 처녀,"해 저문 소양강에 황혼이 지면
외로운 갈대밭에
슬피우는 두견새야
열여덟 딸기같은
어린 내 순정
너마저 몰라주면
나는 나는 어쩌나
아 그리워서 애만
태우는 소양강 처녀

동백꽃 피고 지는
계절이 오면
돌아와 주신다고
맹세하고 떠나셨죠
이렇게 기다리다
멍든 가슴에 떠나고
안오시면 나는
나는 어쩌나
아 그리워서
애만 태우는 소양강 처녀",한서경,2003.05,88,성인가요/트로트
외나무다리,"복사꽃 능금꽃이 피는 내 고향
만나면 즐거웠던 외나무 다리
그리운 내 사랑아 지금은 어디
새파란 가슴 속에 간직한 꿈을
못 잊을 세월 속에 날려 보내리

어여쁜 눈썹 달이 뜨는 내 고향
둘이서 속삭이던 외나무 다리
헤어진 그 날 밤아 추억은 어디
싸늘한 별빛 속에 숨은 그 님을
괴로운 세월 속에 어이 잊으리",최무룡,1994.01,276,성인가요/트로트
목포의 눈물,"사공의 뱃노래 가물거리면
삼학도 파도 깊이 스며드는데
부두의 새 아씨 아롱젖은 옷자락
이별의 눈물이냐 목포의 설움

깊은 밤 조각달은 흘러가는데
어찌다 옛 상처가 새로워진다
못오는 님이면 이 마음도 보낼것을
항구의 맺은절개 목포의 사랑",이난영,1992.06.24,463,성인가요/트로트
첫차,"새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다 당신을 멀리멀리
이루지 못할 사랑이라면 내가 먼저 떠나가야지
꿈같은 세월 짧았던 행복 생각이 나겠지만
아쉬운 정도 아쉬운 미련도 모두다 잊겠어요
새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다 당신을 멀리멀리

멀어지는 당신을 생각하면
가슴을 적셔오는 지난 추억
어차피 잊어야할 사람인것을 이토록 슬퍼질까
이루지 못할 사랑이라면 내가 먼저 떠나가야지
꿈같은 세월 짧았던 행복 생각이 나겠지만
아쉬운 정도 아쉬운 미련도 모두다 잊겠어요
새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다 당신을 멀리멀리
당신을 멀리멀리",방실이,2002.11.01,74,성인가요/트로트
나 같은 건 없는 건가요 (Don't Go Away) (Remix),"그대여 떠나 가나요
다시 또 볼수 없나요
부디 나에게 사랑한다고
한번만 말해주세요
제발 부탁이 있어요
이렇게 떠날 거라면
가슴 속에둔 내맘마져도
그대가 가져 가세요
혼자 너없이 살 수 없을거라
그대도 잘 알잖아요
비틀거리는 내 모습을 보면
그대 맘도 아프잖아요
그대만 행복하면 그만인가요
더이상 나 같은건 없는 건가요
한번만 나를 한번만 나를
생각해주면 안돼나요

혼자 너없이 살 수 없을 거라
그대도 잘 알잖아요
비틀거리는 내 모습을 보면
그대 맘도 아프잖아요
그대만 행복하면 그만인가요
더이상 나 같은건 없는 건가요
한번만 나를 한번만 나를
생각해주면 안돼나요
한번만 나를 한번만 나를
생각해주면 안돼나요

부디 나를 사랑한다고 한번만 말해 주세요.",추가열,2002.08.29,108,"성인가요/트로트, 포크/블루스"
가거라 삼팔선,"아 산이 막혀 못 오시나요
아 물이 막혀 못 오시나요
다 같은 고향 땅을 가고 오련만
남북이 가로막혀 원한 천리길
꿈마다 너를 찾아
꿈마다 너를 찾아
삼팔선을 탄한다
아 꽃 필 때나 오시려느냐
아 눈 올 때나 오시려느냐
보따리 등에 메고 넘든 고갯길
산새도 너와 함께 울고 넘었지
자유여 너를 위해
자유여 너를 위해
이 목숨을 바친다",남인수,1995.01.01,116,성인가요/트로트
해후,"어느새 바람불어와
옷깃을 여미어 봐도
그래도 슬픈 마음은
그대로 인걸
그대를 사랑하고도
가슴을 비워 놓고도
이별의 예감 때문에
노을진 우리의 만남
사실은 오늘 문득
그대 손을 마주 잡고서
창 넓은 찻집에서
다정스런 눈빛으로
예전에 그랬듯이
마주보며 사랑하고파
어쩌면 나 당신을
볼 수 없을 것 같아
사랑해 그 순간만은 진실이었어

사실은 오늘 문득
그대 손을 마주 잡고서
창 넓은 찻집에서
다정스런 눈빛으로
예전에 그랬듯이
마주보며 사랑하고파
어쩌면 나 당신을
볼 수 없을 것 같아
사랑해 그 순간만은 진실이었어",진시몬,2000.01.01,39,성인가요/트로트
가진게 너무 없는 내 남자,"싸바 싸바 싸바
싸바 싸바 싸바 -

가진게 너무 없는 내 남자
불안해야 할텐데 너무 씩씩해
조바심에 짜증내봐도
걱정할것 없다고 껄껄웃어요

가끔은요 큰소리 뻥뻥 칠때면
미운 7살이 되지만
그래도요 하늘이 무너진대도
나 하나만은 지킨대요

믿어요 그댈 믿어요
가진게 너무 없는 내 남자
나 하나 가진 것만으로도
충분히 행복한 남자 사랑합니다.

싸바 싸바 싸바
싸바 싸바 싸바 -

가진게 너무 없는 내 남자
어떡하면 좋아요 내 생일조차
반지처럼 내손가락에
캔뚜껑 끼워주며 믿어달래요

가끔은요 큰덩치 답지않게요
재롱에 날웃게하지만
그래도요 내눈물 닦아주는건
투박한 그손 뿐인걸요

믿어요 그댈 믿어요
가진게 너무 없는 내 남자
나 하나 가진 것 만으로도
충분히 행복한 남자

믿어요 그댈 믿어요
가진게 너무 없는 내 남자
나 하나 가진 것 만으로도
충분히 행복한 남자 사랑합니다.

싸바 싸바 싸바
싸바 싸바 싸바 -",장윤정,2005.05.10,179,성인가요/트로트
자기야 (DJ처리 Remix Ver.),"자기야 사랑인 걸 정말 몰랐니
자기야 행복인 걸 이젠 알겠니
자기를 만나서 사랑을 알았고
사랑을 하면서 철이 들었죠
나만의 사랑을 나만의 행복을
말로는 설명할 수가 없잖아요

자기야 사랑인 걸 정말 몰랐니
자기야 행복인 걸 이젠 알겠니

자기야 사랑인 걸 정말 몰랐니
자기야 행복인 걸 이젠 알겠니
자기를 만나서 사랑을 알았고
사랑을 하면서 철이 들었죠
나만의 사랑을 나만의 행복을
말로는 설명할 수가 없잖아요

자기야 사랑인 걸 정말 몰랐니
자기야 행복인 걸 이젠 알겠니
자기야 사랑인 걸 정말 몰랐니
자기야 행복인 걸 이젠 알겠니",박주희,2005.09.01,80,성인가요/트로트
서울의 밤 (DJ처리 Remix Ver.),"네온이 춤을 추는
서울의 밤거리
그님에 손을 잡고 행복에 젖어
거닐던 거리
그님은 떠나가고 나 혼자 외로운데
어디서 들려오는 사랑의 속삭임이
내 맘을 울리네


(후렴)
잊지 못할 서울의 밤
첫사랑 님을 만난 곳
잊지 못할 서울의 밤
님 또한 떠나 버린 곳
네온도 울다 네온도 울다
말없이 꺼져버린
서울의 밤이여

네온도 울다
네온도 울다
말없이 꺼져버린
서울의 밤이여~~~",한혜진,2005.09.01,60,성인가요/트로트
영동부르스,"사랑이 피어나는
영동의 밤거리
이별도 서러운데
밤비마져 날 울리네
허전한 마음속에
떠오르는 그대모습
사랑했던 순간들이
나를 나를 울리네
밤비를 맞으면서 터벅 터벅
아 영동의 밤 부르스

님떠난 영동의 거리
쓸쓸한 영동의 거리
미워라 내곁을 떠난
그사람이 미워라
나에겐 잘못이란
사랑한 죄 뿐이야
사랑했던 순간들이
나를 나를 울리네
밤비를 맞으면서 터벅 터벅
아 영동의 밤 부르스",주현미,-,8,성인가요/트로트
홍도야 울지마라,"사랑을 팔고 사는 꽃바람 속에
너 혼자 지키려는 순정의 등불
홍도야 울지마라 오빠가 있다
아내의 나갈 길을 너는 지켜라

구름에 쌓인 달을 너는 보았지
세상은 구름이요 홍도는 달빛
하늘이 믿으시는 내 사랑에는
구름을 걷어 주는 바람이 분다",하춘화,1979.01.01,24,성인가요/트로트
여정,"지금 내가 슬픈 건
헤어진 아픔의 설움이기 보다는
사랑한 사람을 잃은
슬픔 때문입니다
지금 내가 우는 건
아쉬운 마음의 눈물이기 보다는
허전한 가슴에 텅빈
고독 때문입니다
죽음보다 더 깊은
그리움이 나를 울려요
내 가슴을 온통 채웠던
그대 사랑이 나를 울려요
지금 내가 우는 건
못이룬 사랑의 미련이기 보다는
허전한 가슴에 텅빈
고독 때문입니다
죽음보다 더 깊은
그리움이 나를 울려요
내 가슴을 온통 채웠던
그대 사랑이 나를 울려요
지금 내가 우는 건
못이룬 사랑의 미련이기 보다는
허전한 가슴에 텅빈
고독 때문입니다
허전한 가슴에 텅빈
고독 때문입니다",유현주,1988.09.15,156,성인가요/트로트
사랑 한줌을 편지로 보내며,"오늘도 사랑한줌을 편지로 보내며
보고픈 내사랑 그리움에 젖어드는데
그대 그림자는 언제나 늘
가슴한구석 그늘로 남아있어요


애써 잊으려고 하네요
흐르는 세월속에서
그저 타인들처럼 그렇게 살아가겠지


아직도 내가 그리워 사랑의 노래
널위해 부르던 그리움에 젖어드는데
그대 그림자는 언제나 늘
가슴한구석 그늘로 남아있어요


애써 잊으려고 하네요
흐르는 세월속에서
그저 타인들처럼 그렇게 살아가겠지","백미현, 신현대",1993.09.01,30,성인가요/트로트
눈물의 재회,"나 그대를 만나
추억을 잃어버렸네
보고 싶어서 날마다 찾았지만
만나면 안될 만나면 안될
우리 두사람

이제는 마음을 줄 수가 없었네
이제는 사랑을 나눌 수 없었네
지난 날의 소중했던
꿈은 사라졌네
우우우 우우우
그냥 울면서 뒤돌아서네

긴 이야기 나누면
마음은 더 슬퍼지고
눈물 흘려도 현실은 차가운 것
만나면 안될 만나면 안될
우리 두사람

이제는 마음을 줄 수가 없었네
이제는 사랑을 나눌 수 없었네
지난 날의 소중했던
꿈은 사라졌네
우우우 우우우
그냥 울면서 뒤돌아서네",강승모,1983.01.01,89,성인가요/트로트
애심,"오늘이 가기전에 떠나갈 당신이여
이제는 영영 가는 아쉬운 당신이여
바람이 부는 언덕 외로운 이 언덕에
나만 홀로 남기고 어딜가나 내 사랑아

헤어질 사랑이면 정들지 말고
떨어질 꽃이라면 피지를 마라
언제나 빛나는 보석이 되어
영원히 변치 않는 원앙이 되자

원앙이되자",심수봉,2004.01.13,14,성인가요/트로트
얼룩진 사랑,"이렇게 비내리던 밤
그대는 내게 말했죠
까만 내 눈을 보며
날 사랑한다 했었죠
그대의 작은 가슴엔
빨간 장미가 피었고
내 작은 두 눈가에는
사랑의 물이 고였죠
아 그러나 가버렸나요
날 두고 떠나셨나요
그대의 하얀 미소가
정말 거짓이였나요
그대 왜 나를 버리셨나요
날 사랑한다 했었잖아요
이렇게 비가 내리면
난 정말 울것 같아요
이렇게 비내리던 밤
그대는 내게 말했죠
까만 내 눈을 보며
날 사랑한다 했었죠
그대의 작은 가슴엔
빨간 장미가 피었고
내 작은 두 눈가에는
사랑의 물이 고였죠
아 그러나 가버렸나요
날 두고 떠나셨나요
그대의 하얀 미소가
정말 거짓이였나요
그대 왜 나를 버리셨나요
날 사랑한다 했었잖아요
이렇게 비가 내리면
난 정말 울것 같아요
난 정말 울것 같아요
난 정말 울것 같아요",영과영,1986.04.30,175,성인가요/트로트
칠갑산,"콩밭메는 아낙네야
베적삼이 흠뻑 젖는다
무슨 설움 그리 많아
포기마다 눈물 심누나
홀어머니 두고 시집가던 날
칠갑산 산마루에
울어주던 산새 소리만
어린 가슴속을 태웠소

홀어머니 두고 시집가던 날
칠갑산 산마루에
울어주던 산새 소리만
어린 가슴속을 태웠소",주병선,1992.06.01,171,성인가요/트로트
님 찾아 가는 길,"나밖에 몰랐던 그사람
내곁을 떠나버렸네
아쉬운 미련만 남겨둔채로
내곁을 떠나 버렸네
어허야 무정한 사람
나를 두고 어디로 갔오
님이여 텅빈 내가슴
그무엇도 채울 길없어
어허야 어허야 님 찾아 나는 간다

그렇게 믿었던 그사람
날두고 떠나갈 줄은
이렇게 못잊을 그리움 주고
내곁을 떠나 버렸네
어허야 못잊을 사람
이마음을 어떻하라고
님이여 허전한 가슴
그무엇도 달랠 길없어
어허야 어허야 님 찾아 나는 간다",진성,2005.12.25,47,성인가요/트로트
물레방아도는데,"돌담길 돌아서며 또 한번 보고
징검다리 건너갈 때
뒤돌아 보며
서울로 떠나간 사람
천리타향 멀리 가더니
새봄이 오기 전에 잊어버렸나
고향의 물레방아
오늘도 돌아가는데

두 손을 마주잡고 아쉬워하며
골목길을 돌아설 때
손을 흔들며
서울로 떠나간 사람
천리타향 멀리 가더니
가을이 다가도록 소식도 없네
고향의 물레방아
오늘도 돌아가는데",나훈아,-,208,성인가요/트로트
열애,"처음엔 마음을 스치며
지나가는 타인처럼
흩어지는 바람인 줄 알았는데
앉으나 서나 끊임없이 솟아나는
그대 향한 그리움
그대의 그림자에 싸여
이 한세월 그대와 함께 하나니
그대에 가슴에 나는
꽃처럼 영롱한 별처럼 찬란한
진주가 되리라
그리고 이 생명 다하도록
이 생명 다하도록 뜨거운 마음 속
불꽃을 피우리다
태워도 태워도 재가 되지 않는
진주처럼 영롱한 사랑을 피우리다

그리고 이 생명 다하도록
이 생명 다하도록 뜨거운 마음 속
불꽃을 피우리다
태워도 태워도 재가 되지 않는
진주처럼 영롱한 사랑을 피우리다",최백호,2003.06.01,136,성인가요/트로트
가버린 친구,"하얀 날개를 휘저으며
구름사이로 떠 오네
떠나가버린 그사람의
웃는 얼굴이
흘러가는 강물처럼
사라져버린 그사람
다시는 못올 머나먼 길
떠나갔다네
한없이 넓은 가슴으로
온 세상을 사랑하다
날리는 낙엽 따라서
떠나가 버렸네
울어 봐도 오지 않네
불러봐도 대답없네
흙속에서 영원히 잠이 들었네

한없이 넓은 가슴으로
온 세상을 사랑하다
날리는 낙엽 따라서
떠나가 버렸네
울어 봐도 오지 않네
불러봐도 대답없네
흙속에서 영원히 잠이 들었네",건아들,2004.05.21,82,성인가요/트로트
